Year_Start,Year_End,Estate_ID,Estate_Name,Estate_RV,Block_ID,Block_Name,Block_RV,Block_Boiler_Repairs_and_Maintenance,Block_Boiler_Repairs_and_Maintenance_Unit,Block_Cleaning,Block_Cleaning_Unit,Block_Communal_Electricity,Block_Communal_Electricity_Unit,Block_Communal_Electrical_Maintenance,Block_Communal_Electrical_Maintenance_Unit,Block_Communal_Ventilation_Maintenance,Block_Communal_Ventilation_Maintenance_Unit,Block_Communal_Water_Quality,Block_Communal_Water_Quality_Unit,Block_Communal_Window_Cleaning,Block_Communal_Window_Cleaning_Unit,Block_Concierge,Block_Concierge_Unit,Block_CCTV,Block_CCTV_Unit,Block_Disinfestation,Block_Disinfestation_Unit,Block_Door_Entry_System,Block_Door_Entry_System_Unit,Block_Dry_Riser,Block_Dry_Riser_Unit,Block_Lightning_Protection,Block_Lightning_Protection_Unit,Block_Lift_Services_and_Repairs,Block_Lift_Services_and_Repairs_Unit,Block_Fire_Ventilation_Maintenance,Block_Fire_Ventilation_Maintenance_Unit,Block_Repairs_and_Maintenance,Block_Repairs_and_Maintenance_Unit,Block_TV_Aerial,Block_TV_Aerial_Unit,Block_Ext_Cleaning,Block_Ext_Cleaning_Unit,Block_Ext_External_Tree_Maintenance,Block_Ext_External_Tree_Maintenance_Unit,Block_Ext_Grounds_Maintenance,Block_Ext_Grounds_Maintenance_Unit,Block_Ext_Repairs_and_Maintenance,Block_Ext_Repairs_and_Maintenance_Unit,Estate_Cleaning,Estate_Cleaning_Unit,Estate_CCTV,Estate_CCTV_Unit,Estate_Communal_Electricity,Estate_Communal_Electricity_Unit,Estate_Grounds_Maintenance,Estate_Grounds_Maintenance_Unit,Estate_Repairs_and_Maintenance,Estate_Repairs_and_Maintenance_Unit,Estate_Tree_Maintenance,Estate_Tree_Maintenance_Unit
2022,2023,EA052,Hemans Estate,51304,BD000022,Darlington House 1-35,8980,0,0,8815.95,0.981731625835189,2410.2,0.268396436525612,109.44,0.0121870824053452,0,0,1292.98,0.143984409799555,0,0,0,0,0,0,528.7,0.0588752783964365,384.97,0.042869710467706,0,0,349.72,0.0389443207126949,1375.04,0.153122494432071,0,0,4489.62,0.499957683741648,0,0,0,0,0,0,0,0,0,0,38780,0.755886480586309,0,0,3866.15,0.0753576719164198,10344.87,0.201638663651957,2941.67,0.0573380243255887,1915.92,0.0373444565725869
2022,2023,EA052,Hemans Estate,51304,BD000023,Hunter House 1-35,8980,0,0,8815.95,0.981731625835189,3542.43,0.39447995545657,109.44,0.0121870824053452,0,0,1292.98,0.143984409799555,0,0,0,0,0,0,105.74,0.0117750556792873,384.97,0.042869710467706,0,0,836.85,0.0931904231625835,1375.04,0.153122494432071,0,0,2915.56,0.324672605790646,0,0,0,0,0,0,0,0,0,0,38780,0.755886480586309,0,0,3866.15,0.0753576719164198,10344.87,0.201638663651957,2941.67,0.0573380243255887,1915.92,0.0373444565725869
2022,2023,EA052,Hemans Estate,51304,BD000024,Charman House 1-30,5028,0,0,4936.15,0.981732299124901,314.98,0.0626451869530628,101.7,0.0202267303102625,0,0,0,0,0,0,0,0,0,0,105.74,0.021030230708035,0,0,0,0,349.72,0.0695544948289578,0,0,0,0,6060.64,1.20537788385044,0,0,0,0,0,0,0,0,0,0,38780,0.755886480586309,0,0,3866.15,0.0753576719164198,10344.87,0.201638663651957,2941.67,0.0573380243255887,1915.92,0.0373444565725869
2022,2023,EA052,Hemans Estate,51304,BD000025,Lockyer House 1-12a & 14 -24,4656,0,0,4570.94,0.981731099656357,1325.09,0.284598367697595,101.7,0.0218427835051546,0,0,904.96,0.194364261168385,0,0,0,0,0,0,0,0,0,0,0,0,349.72,0.0751116838487973,0,0,0,0,2721.65,0.584546821305842,0,0,0,0,0,0,0,0,0,0,38780,0.755886480586309,0,0,3866.15,0.0753576719164198,10344.87,0.201638663651957,2941.67,0.0573380243255887,1915.92,0.0373444565725869
2022,2023,EA052,Hemans Estate,51304,BD000026,Evans House 1-17,4722,0,0,4635.74,0.981732316814909,703.07,0.148892418466751,109.44,0.0231766200762389,0,0,452.47,0.0958216857263871,0,0,0,0,0,0,105.74,0.0223930537907666,769.92,0.163049555273189,0,0,349.72,0.0740618382041508,0,0,0,0,366.16,0.0775434138077086,267.8,0.0567132570944515,0,0,0,0,0,0,0,0,38780,0.755886480586309,0,0,3866.15,0.0753576719164198,10344.87,0.201638663651957,2941.67,0.0573380243255887,1915.92,0.0373444565725869
2022,2023,EA052,Hemans Estate,51304,BD000027,Johnson House 1-17,4722,0,0,4635.74,0.981732316814909,909.23,0.192551884794579,109.44,0.0231766200762389,0,0,452.47,0.0958216857263871,0,0,0,0,0,0,211.48,0.0447861075815333,769.92,0.163049555273189,0,0,349.72,0.0740618382041508,0,0,0,0,1664.3,0.352456586192291,267.8,0.0567132570944515,0,0,0,0,0,0,0,0,38780,0.755886480586309,0,0,3866.15,0.0753576719164198,10344.87,0.201638663651957,2941.67,0.0573380243255887,1915.92,0.0373444565725869
2022,2023,EA052,Hemans Estate,51304,BD000028,Webb House 1-56,14216,0,0,13956.3,0.981731851435003,6259.55,0.440317248171075,109.44,0.00769836803601576,0,0,904.96,0.0636578503095104,0,0,0,0,0,0,211.48,0.0148761958356781,2657.1,0.186909116488464,0,0,988.04,0.0695019696117051,1375.04,0.0967248171074845,0,0,5715.62,0.402055430500844,0,0,0,0,0,0,0,0,0,0,38780,0.755886480586309,0,0,3866.15,0.0753576719164198,10344.87,0.201638663651957,2941.67,0.0573380243255887,1915.92,0.0373444565725869
2022,2023,EA053,Hertford Estate,44031,BD001124,Elam Close 1-12,3054,0,0,0,0,1136.77,0.372223313686968,1074.18,0.351728880157171,0,0,0,0,0,0,0,0,0,0,528.7,0.173117223313687,423.27,0.138595284872299,0,0,0,0,0,0,0,0,7575.59,2.48054682383759,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA053,Hertford Estate,44031,BD001125,Elam Close 13-31,5014,0,0,0,0,1136.77,0.22671918627842,1361.14,0.271467889908257,0,0,0,0,0,0,0,0,0,0,528.7,0.105444754686877,0,0,0,0,0,0,0,0,0,0,3305.85,0.659323893099322,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA053,Hertford Estate,44031,BD001126,Elam Close 32-49,5688,0,0,0,0,1136.77,0.199854078762307,1320.14,0.232092123769339,0,0,0,0,0,0,0,0,0,0,211.48,0.0371800281293952,288.8,0.0507735583684951,0,0,0,0,0,0,0,0,3530.18,0.620636427566807,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA053,Hertford Estate,44031,BD001127,Spicer Close 5-27,3792,0,0,0,0,0,0,1074.18,0.283275316455696,0,0,0,0,0,0,0,0,0,0,105.74,0.0278850210970464,1768.03,0.466252637130802,0,0,0,0,0,0,0,0,1474.15,0.388752637130802,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA053,Hertford Estate,44031,BD001128,Spicer Close 29-81(Odd),7169,0,0,0,0,0,0,1689.08,0.235608871530199,0,0,0,0,0,0,0,0,0,0,634.44,0.088497698423769,1297.37,0.180969451806389,0,0,0,0,0,0,0,0,5416.28,0.755514018691589,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA053,Hertford Estate,44031,BD001129,Spicer Close 83-121,5090,0,0,0,0,0,0,1402.13,0.275467583497053,0,0,0,0,0,0,0,0,0,0,634.44,0.124644400785855,2440.4,0.479449901768173,0,0,0,0,0,0,0,0,10636.86,2.08975638506876,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA053,Hertford Estate,44031,BD001139,Horle Walk 1-34 Cons,9351,0,0,0,0,2004.26,0.214336434605925,3076.75,0.329028980857662,0,0,0,0,0,0,0,0,0,0,0,0,1188.41,0.12708908138167,0,0,0,0,0,0,0,0,7787.7,0.832820019249278,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA053,Hertford Estate,44031,BD001140,Horle Walk 35-54,4873,0,0,0,0,2004.26,0.411298994459265,1093.83,0.22446747383542,0,0,0,0,0,0,0,0,0,0,634.44,0.130194951775087,619.31,0.12709008824133,0,0,0,0,0,0,0,0,7054.78,1.44772829878925,0,0,0,0,0,0,0,0,0,0,16762.16,0.380689968431332,0,0,1854.69,0.0421223683314029,3932.87,0.0893204787536054,3341.07,0.0758799482183007,1294.37,0.0293967886261952
2022,2023,EA054,Hillside Gardens Estate,16782,BD001303,Hillside Gardens 1-16,4668,0,0,4310.79,0.923476863753213,348.97,0.0747579263067695,1820.41,0.389976435304199,0,0,379.97,0.0813988860325621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5281.64,1.13145672664953,0,0,941.42,0.201675235646958,0,0,0,0,0,0,0,0,0,0,12093.91,0.720647717792873,0,0,516.66,0.0307865570253843,4933.06,0.293949469669884,204.27,0.0121719699678227,2873.88,0.171247765462996
2022,2023,EA054,Hillside Gardens Estate,16782,BD001304,Hillside Gardens 17-28,4002,0,0,3695.75,0.923475762118941,804.4,0.200999500249875,1656.43,0.413900549725137,0,0,379.97,0.0949450274862569,0,0,0,0,0,0,105.74,0.0264217891054473,0,0,0,0,0,0,0,0,0,0,1968.04,0.49176411794103,0,0,0,0,0,0,0,0,0,0,12093.91,0.720647717792873,0,0,516.66,0.0307865570253843,4933.06,0.293949469669884,204.27,0.0121719699678227,2873.88,0.171247765462996
2022,2023,EA054,Hillside Gardens Estate,16782,BD001305,Redhill Court 1-4,1128,0,0,1041.68,0.923475177304965,456.64,0.404822695035461,746.23,0.661551418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.93,1.02298758865248,0,0,0,0,0,0,0,0,0,0,12093.91,0.720647717792873,0,0,516.66,0.0307865570253843,4933.06,0.293949469669884,204.27,0.0121719699678227,2873.88,0.171247765462996
2022,2023,EA054,Hillside Gardens Estate,16782,BD001306,Redhill Court 5-22,6984,0,0,6449.56,0.923476517754868,456.64,0.0653837342497136,1320.14,0.189023482245132,0,0,379.97,0.05440578465063,0,0,0,0,0,0,211.48,0.0302806414662085,0,0,0,0,0,0,0,0,0,0,3800.42,0.544160939289805,0,0,0,0,0,0,0,0,0,0,12093.91,0.720647717792873,0,0,516.66,0.0307865570253843,4933.06,0.293949469669884,204.27,0.0121719699678227,2873.88,0.171247765462996
2022,2023,EA055,Holderness Estate,45666,BD001221,Holderness Way 1-15,1488,0,0,1131.22,0.760228494623656,757.89,0.509334677419355,910.2,0.611693548387097,0,0,0,0,0,0,0,0,0,0,0,0,288.8,0.194086021505376,0,0,0,0,0,0,0,0,789.21,0.530383064516129,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001222,Holderness Way 17-31,1488,0,0,1131.22,0.760228494623656,506.09,0.340114247311828,910.2,0.611693548387097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.23,0.749482526881721,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001226,The Crest 1-20,5784,0,0,4397.16,0.760228215767635,2807.17,0.485333679114799,1402.13,0.242415283540802,0,0,1634.69,0.28262275242047,0,0,0,0,0,0,0,0,221.57,0.0383073997233748,0,0,0,0,2640.82,0.456573305670816,0,0,6187.69,1.06979426002766,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001227,Hook House 1-16,4508,0,0,3427.11,0.760228482697427,2574.13,0.571013753327418,1462.8,0.324489795918367,0,0,1680.12,0.372697426796806,0,0,0,0,0,0,0,0,510.37,0.113214285714286,0,0,0,0,0,0,0,0,3945.89,0.875308340727595,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001228,Farnworth House 1-16 Cons,4496,0,0,3417.99,0.76022909252669,276.34,0.0614635231316726,1238.15,0.275389234875445,0,0,1959.8,0.435898576512456,0,0,0,0,0,0,0,0,745.7,0.165858540925267,0,0,0,0,0,0,0,0,2918.45,0.649121441281139,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001229,Ruscoe House 1-18 Cons,5484,0,0,4169.09,0.760227935813275,837.97,0.152802698760029,1320.14,0.240725747629468,0,0,1172.88,0.213873085339169,0,0,0,0,0,0,0,0,664.7,0.121207148067104,0,0,0,0,0,0,0,0,639.34,0.116582786287381,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001230,Sardeson House 1-18 Cons,5484,0,0,4169.09,0.760227935813275,3470.25,0.632795404814004,786.52,0.143420860685631,0,0,1172.88,0.213873085339169,0,0,0,0,0,0,0,0,1135.36,0.207031363967907,0,0,0,0,0,0,0,0,1081.27,0.197168125455872,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001231,Cooper House 1a 1b 1c And 2-16 Cons,4860,0,0,3694.71,0.760228395061728,377.74,0.0777242798353909,1320.14,0.271633744855967,0,0,1634.69,0.336355967078189,0,0,0,0,0,0,0,0,577.6,0.118847736625514,0,0,0,0,0,0,0,0,5364.45,1.1037962962963,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001232,Whittam House 1-18 Cons,5484,0,0,4169.09,0.760227935813275,846.27,0.154316192560175,1320.14,0.240725747629468,0,0,1172.88,0.213873085339169,0,0,0,0,0,0,317.22,0.0578446389496718,1068.13,0.194772064186725,0,0,0,0,0,0,0,0,3449.02,0.628924142961342,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA055,Holderness Estate,45666,BD001233,Renshaw House 1-18 Cons,5484,0,0,4169.09,0.760227935813275,1051.13,0.191672137126185,1320.14,0.240725747629468,0,0,1172.88,0.213873085339169,0,0,0,0,0,0,105.74,0.0192815463165573,664.7,0.121207148067104,0,0,0,0,0,0,0,0,131.36,0.0239533187454413,0,0,0,0,0,0,0,0,0,0,36812.62,0.806127534708536,0,0,3376.24,0.0739333420925853,13965.67,0.305822055796435,4382.29,0.0959639556781851,3027.67,0.0663003109534446
2022,2023,EA058,Hope Park Estate,13930,BD001879,Hope Park 77-117,4122,0,0,3133.66,0.760228044638525,1252.46,0.303847646773411,1118.14,0.271261523532266,0,0,0,0,0,0,0,0,0,0,211.48,0.0513051916545366,0,0,0,0,0,0,0,0,375.87,0.0911863173216885,5996.06,1.45464822901504,254.59,0.0617637069383794,0,0,0,0,0,0,0,0,5914.55,0.424590811198851,0,0,767.56,0.0551012203876526,3374.02,0.242212491026561,0,0,8621.65,0.618926776740847
2022,2023,EA058,Hope Park Estate,13930,BD001880,Howard Road 51-85 Odd,4420,0,0,3170.15,0.71722850678733,909.26,0.205714932126697,745.53,0.168671945701357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.5,0.092420814479638,2206.52,0.499212669683258,206.11,0.046631221719457,0,0,0,0,0,0,0,0,5914.55,0.424590811198851,0,0,767.56,0.0551012203876526,3374.02,0.242212491026561,0,0,8621.65,0.618926776740847
2022,2023,EA058,Hope Park Estate,13930,BD001881,Hope Park 74-108 [Even],4404,0,0,3348.05,0.760229336966394,908.53,0.206296548592189,745.53,0.169284741144414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.87,0.0853474114441417,7729.33,1.75507039055404,206.11,0.0468006357856494,0,0,0,0,0,0,0,0,5914.55,0.424590811198851,0,0,767.56,0.0551012203876526,3374.02,0.242212491026561,0,0,8621.65,0.618926776740847
2022,2023,EA059,Hurst Street Estate,35516,BD000696,Herne Hill House 1-72,17758,38178.09,2.14990933663701,20068,1.13008221646582,20636.78,1.16211172429328,3533.8,0.198997634868792,4628.47,0.260641401058678,2243.1,0.126314900326613,0,0,0,0,0,0,528.7,0.0297724969028044,2440.4,0.137425385741638,1368.93,0.0770880729811916,657.29,0.0370137402860683,5281.64,0.297423133235725,332.4,0.0187183241356009,32999.99,1.85831681495664,0,0,0,0,0,0,0,0,0,0,16261.53,0.457864905957878,0,0,10829.13,0.304908491947291,6252.57,0.176049386192139,1021.36,0.0287577429890753,0,0
2022,2023,EA059,Hurst Street Estate,35516,BD000697,Park View House 1-72,17758,37358.63,2.10376337425386,20068,1.13008221646582,22679.76,1.27715733753801,3533.8,0.198997634868792,4628.4,0.26063745917333,2243.1,0.126314900326613,0,0,0,0,0,0,528.7,0.0297724969028044,221.57,0.0124771933776326,983.33,0.0553739159815295,657.29,0.0370137402860683,5281.64,0.297423133235725,332.4,0.0187183241356009,3960.48,0.223025115440928,0,0,0,0,0,0,0,0,0,0,16261.53,0.457864905957878,0,0,10829.13,0.304908491947291,6252.57,0.176049386192139,1021.36,0.0287577429890753,0,0
2022,2023,EA061,James Hayward Estate,13116,BD002219,Rathmell Drive 19-35,2266,0,0,2448.02,1.08032656663725,527.14,0.232630185348632,101.7,0.0448808473080318,0,0,452.47,0.199677846425419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6767.04,2.98633715798764,0,0,0,0,0,0,0,0,0,0,8404.15,0.640755565721257,0,0,628.52,0.0479200975907289,2852.53,0.217484751448612,251.29,0.0191590423909729,0,0
2022,2023,EA061,James Hayward Estate,13116,BD002221,Rathmell Drive 30-46,2161,0,0,2334.58,1.08032392410921,443.98,0.205451180009255,101.7,0.0470615455807497,0,0,678.72,0.314076816288755,0,0,0,0,0,0,105.74,0.0489310504396113,0,0,0,0,0,0,0,0,0,0,3506.3,1.62253586302638,0,0,0,0,0,0,0,0,0,0,8404.15,0.640755565721257,0,0,628.52,0.0479200975907289,2852.53,0.217484751448612,251.29,0.0191590423909729,0,0
2022,2023,EA061,James Hayward Estate,13116,BD002222,Rathmell Drive 48-64,2157,0,0,2330.26,1.08032452480297,430.3,0.19949003245248,101.7,0.0471488178025035,0,0,678.72,0.314659248956885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.46,0.418386648122392,0,0,0,0,0,0,0,0,0,0,8404.15,0.640755565721257,0,0,628.52,0.0479200975907289,2852.53,0.217484751448612,251.29,0.0191590423909729,0,0
2022,2023,EA061,James Hayward Estate,13116,BD002223,Rathmell Drive 66-82,2161,0,0,2334.58,1.08032392410921,502.34,0.232457195742712,101.7,0.0470615455807497,0,0,678.72,0.314076816288755,0,0,0,0,0,0,211.48,0.0978621008792226,0,0,0,0,0,0,0,0,0,0,2064.83,0.955497454881999,0,0,0,0,0,0,0,0,0,0,8404.15,0.640755565721257,0,0,628.52,0.0479200975907289,2852.53,0.217484751448612,251.29,0.0191590423909729,0,0
2022,2023,EA061,James Hayward Estate,13116,BD002224,Clarence Avenue 80 A-D & 82 A-E,2266,0,0,2448.02,1.08032656663725,610.3,0.269329214474846,101.7,0.0448808473080318,0,0,452.47,0.199677846425419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.27,0.233570167696381,0,0,0,0,0,0,0,0,0,0,8404.15,0.640755565721257,0,0,628.52,0.0479200975907289,2852.53,0.217484751448612,251.29,0.0191590423909729,0,0
2022,2023,EA062,Kennings Estate,34786,BD002810,Landulph House 1-18,4920,0,0,5321.3,1.08156504065041,1125.29,0.228717479674797,561.47,0.114119918699187,0,0,1809.91,0.367867886178862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926.17,0.59475,0,0,0,0,0,0,0,0,0,0,19595.33,0.563310814695567,0,0,1302.33,0.0374383372621169,3782.11,0.108725061806474,34866.54,1.00231529925832,0,0
2022,2023,EA062,Kennings Estate,34786,BD002811,Liskeard House 1-18,4940,0,0,5342.94,1.08156680161943,693.3,0.140344129554656,561.47,0.113657894736842,0,0,1809.91,0.366378542510122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.26,0.273534412955466,0,0,0,0,0,0,0,0,0,0,19595.33,0.563310814695567,0,0,1302.33,0.0374383372621169,3782.11,0.108725061806474,34866.54,1.00231529925832,0,0
2022,2023,EA062,Kennings Estate,34786,BD002812,Penmayne House 1-18,4932,0,0,5334.28,1.08156528791565,678.77,0.137625709651257,561.47,0.113842254663423,0,0,2474.46,0.501715328467153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820.69,0.774673560421736,0,0,0,0,0,0,0,0,0,0,19595.33,0.563310814695567,0,0,1302.33,0.0374383372621169,3782.11,0.108725061806474,34866.54,1.00231529925832,0,0
2022,2023,EA062,Kennings Estate,34786,BD002813,Trematon House 1-18,4960,0,0,5364.57,1.08156653225806,905.98,0.182657258064516,900.15,0.18148185483871,0,0,1583.67,0.319288306451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139.06,0.229649193548387,0,0,0,0,0,0,0,0,0,0,19595.33,0.563310814695567,0,0,1302.33,0.0374383372621169,3782.11,0.108725061806474,34866.54,1.00231529925832,0,0
2022,2023,EA062,Kennings Estate,34786,BD003279,Helston House 1-18,4960,0,0,5364.57,1.08156653225806,649.98,0.13104435483871,561.47,0.113199596774194,0,0,1583.67,0.319288306451613,0,0,0,0,0,0,105.74,0.0213185483870968,0,0,0,0,0,0,0,0,0,0,9050.49,1.82469556451613,0,0,0,0,0,0,0,0,0,0,19595.33,0.563310814695567,0,0,1302.33,0.0374383372621169,3782.11,0.108725061806474,34866.54,1.00231529925832,0,0
2022,2023,EA065,Lairdale Estate,26841,BD001577,Burrow Walk 5-6 14-15 18-,2414,6797.12,2.81570836785418,1986.64,0.822966031483016,0,0,466.22,0.193131731565866,0,0,0,0,0,0,0,0,0,0,211.48,0.0876056338028169,0,0,0,0,0,0,0,0,0,0,1488.74,0.616710853355427,0,0,0,0,0,0,0,0,0,0,15530.2,0.578599903133266,0,0,4802.93,0.178940054394397,1420.37,0.0529179240713833,10898.46,0.406037778026154,35556.69,1.32471554711076
2022,2023,EA066,Lambeth Towers Estate,8492,BD002921,Lambeth Towers 1-35,8492,19294.65,2.27209726801696,9184.66,1.08156617993406,3234.1,0.380840791333019,832.67,0.0980534620819595,0,0,597.07,0.0703097032501178,0,0,0,0,0,0,422.96,0.0498068770607631,1737.2,0.20456900612341,4106.48,0.483570419218088,349.72,0.0411822892133773,3000.51,0.353333725859633,0,0,12718.04,1.49764955252002,0,0,0,0,0,0,0,0,0,0,4801.68,0.565435704192181,0,0,808.52,0.0952096090438059,294.83,0.0347185586434291,107.06,0.0126071596796985,0,0
2022,2023,EA067,Lanercost Close Estate,12167,BD001378,Lanercost Close 1 Flats 1-28,8446,0,0,6950.75,0.822963533033389,14440.58,1.70975372957613,1730.07,0.204838977030547,0,0,1596.26,0.188995974425764,0,0,0,0,0,0,105.74,0.0125195358749704,221.57,0.0262337201041913,983.33,0.116425526876628,657.29,0.0778226379351172,2640.82,0.312671086905044,0,0,3711.61,0.439451811508406,0,0,0,0,0,0,0,0,0,0,8048.83,0.661529547135695,0,0,3696.98,0.303853045122051,2579.65,0.212020218624147,1987.7,0.163368126900633,957.96,0.0787342812525684
2022,2023,EA067,Lanercost Close Estate,12167,BD001692,Lanercost Road 35 Flats 1-3,528,0,0,0,0,110.95,0.210132575757576,212.61,0.402670454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.13,0.466155303030303,0,0,0,0,0,0,0,0,0,0,8048.83,0.661529547135695,0,0,3696.98,0.303853045122051,2579.65,0.212020218624147,1987.7,0.163368126900633,957.96,0.0787342812525684
2022,2023,EA067,Lanercost Close Estate,12167,BD001715,Lanercost Road 1-3 Flats 1-8,1794,0,0,1476.4,0.822965440356745,236.38,0.131761426978818,376.59,0.209916387959866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.47,0.0989241917502787,0,0,0,0,0,0,0,0,0,0,8048.83,0.661529547135695,0,0,3696.98,0.303853045122051,2579.65,0.212020218624147,1987.7,0.163368126900633,957.96,0.0787342812525684
2022,2023,EA068,Larkhall Estate,78970,BD000308,Fraser House 1-18,4522,0,0,5875.74,1.29936753648828,1169.82,0.258695267580717,109.44,0.0242016806722689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160.29,0.698869969040248,0,0,0,0,0,0,0,0,0,0,54830.73,0.694323540585032,0,0,5527.37,0.069993288590604,14042.69,0.177823097378751,1005.35,0.0127307838419653,5126.21,0.0649133848296822
2022,2023,EA068,Larkhall Estate,78970,BD000309,Wilson House 1-22,6408,0,0,8326.35,1.29936797752809,0,0,109.44,0.0170786516853933,0,0,0,0,0,0,0,0,0,0,0,0,482.48,0.0752933832709114,0,0,0,0,0,0,0,0,6608.48,1.03128589263421,0,0,0,0,0,0,0,0,0,0,54830.73,0.694323540585032,0,0,5527.37,0.069993288590604,14042.69,0.177823097378751,1005.35,0.0127307838419653,5126.21,0.0649133848296822
2022,2023,EA068,Larkhall Estate,78970,BD000310,Effingham House 1-18,4546,0,0,5906.92,1.29936647602288,952.65,0.209557853057633,109.44,0.0240739111306643,0,0,0,0,0,0,0,0,0,0,211.48,0.0465200175978883,0,0,0,0,0,0,0,0,0,0,9592.67,2.11013418389793,0,0,0,0,0,0,0,0,0,0,54830.73,0.694323540585032,0,0,5527.37,0.069993288590604,14042.69,0.177823097378751,1005.35,0.0127307838419653,5126.21,0.0649133848296822
